time,ix,iy,density,flux_x,flux_y
194,0.530612245,0.387755102,0,0,0
194,0.530612245,0.408163265,0,0,0
194,0.530612245,0.428571429,0,0,0
194,0.530612245,0.448979592,0,0,0
194,0.530612245,0.469387755,0,0,0
194,0.530612245,0.489795918,0,0,0
194,0.530612245,0.510204082,0,0,0
194,0.530612245,0.530612245,0,0,0
194,0.530612245,0.551020408,0,0,0
194,0.530612245,0.571428571,0,0,0
194,0.530612245,0.591836735,0,0,0
194,0.530612245,0.612244898,0,0,0
194,0.530612245,0.632653061,0,0,0
194,0.530612245,0.653061224,0,0,0
194,0.530612245,0.673469388,0,0,0
194,0.530612245,0.693877551,0,0,0
194,0.530612245,0.714285714,0,0,0
194,0.530612245,0.734693878,0,0,0
194,0.530612245,0.755102041,0,0,0
194,0.530612245,0.775510204,0,0,0
194,0.530612245,0.795918367,0,0,0
194,0.530612245,0.816326531,0,0,0
194,0.530612245,0.836734694,0,0,0
194,0.530612245,0.857142857,0,0,0
194,0.530612245,0.87755102,0,0,0
194,0.530612245,0.897959184,0,0,0
194,0.530612245,0.918367347,0,0,0
194,0.530612245,0.93877551,0,0,0
194,0.530612245,0.959183673,0,0,0
194,0.530612245,0.979591837,0,0,0
194,0.530612245,1,0,0,0
194,0.551020408,0,0,0,0
194,0.551020408,0.020408163,0,0,0
194,0.551020408,0.040816327,0,0,0
194,0.551020408,0.06122449,0,0,0
194,0.551020408,0.081632653,0,0,0
194,0.551020408,0.102040816,0,0,0
194,0.551020408,0.12244898,0,0,0
194,0.551020408,0.142857143,0,0,0
194,0.551020408,0.163265306,0,0,0
194,0.551020408,0.183673469,0,0,0
194,0.551020408,0.204081633,0,0,0
194,0.551020408,0.224489796,0,0,0
194,0.551020408,0.244897959,0,0,0
194,0.551020408,0.265306122,0,0,0
194,0.551020408,0.285714286,0,0,0
194,0.551020408,0.306122449,0,0,0
194,0.551020408,0.326530612,0,0,0
194,0.551020408,0.346938776,0,0,0
194,0.551020408,0.367346939,0,0,0
194,0.551020408,0.387755102,0,0,0
194,0.551020408,0.408163265,0,0,0
194,0.551020408,0.428571429,0,0,0
194,0.551020408,0.448979592,0,0,0
194,0.551020408,0.469387755,0,0,0
194,0.551020408,0.489795918,0,0,0
194,0.551020408,0.510204082,0,0,0
194,0.551020408,0.530612245,0,0,0
194,0.551020408,0.551020408,0,0,0
194,0.551020408,0.571428571,0,0,0
194,0.551020408,0.591836735,0,0,0
194,0.551020408,0.612244898,0,0,0
194,0.551020408,0.632653061,0,0,0
194,0.551020408,0.653061224,0,0,0
194,0.551020408,0.673469388,0,0,0
194,0.551020408,0.693877551,0,0,0
194,0.551020408,0.714285714,0,0,0
194,0.551020408,0.734693878,0,0,0
194,0.551020408,0.755102041,0,0,0
194,0.551020408,0.775510204,0,0,0
194,0.551020408,0.795918367,0,0,0
194,0.551020408,0.816326531,0,0,0
194,0.551020408,0.836734694,0,0,0
194,0.551020408,0.857142857,0,0,0
194,0.551020408,0.87755102,0,0,0
194,0.551020408,0.897959184,0,0,0
194,0.551020408,0.918367347,0,0,0
194,0.551020408,0.93877551,0,0,0
194,0.551020408,0.959183673,0,0,0
194,0.551020408,0.979591837,0,0,0
194,0.551020408,1,0,0,0
194,0.571428571,0,0,0,0
194,0.571428571,0.020408163,0,0,0
194,0.571428571,0.040816327,0,0,0
194,0.571428571,0.06122449,0,0,0
194,0.571428571,0.081632653,0,0,0
194,0.571428571,0.102040816,0,0,0
194,0.571428571,0.12244898,0,0,0
194,0.571428571,0.142857143,0,0,0
194,0.571428571,0.163265306,0,0,0
194,0.571428571,0.183673469,0,0,0
194,0.571428571,0.204081633,0,0,0
194,0.571428571,0.224489796,0,0,0
194,0.571428571,0.244897959,0,0,0
194,0.571428571,0.265306122,0,0,0
194,0.571428571,0.285714286,0,0,0
194,0.571428571,0.306122449,0,0,0
194,0.571428571,0.326530612,0,0,0
194,0.571428571,0.346938776,0,0,0
194,0.571428571,0.367346939,0,0,0
194,0.571428571,0.387755102,0,0,0
194,0.571428571,0.408163265,0,0,0
194,0.571428571,0.428571429,0,0,0
194,0.571428571,0.448979592,0,0,0
194,0.571428571,0.469387755,0,0,0
194,0.571428571,0.489795918,0,0,0
194,0.571428571,0.510204082,0,0,0
194,0.571428571,0.530612245,0,0,0
194,0.571428571,0.551020408,0,0,0
194,0.571428571,0.571428571,0,0,0
194,0.571428571,0.591836735,0,0,0
194,0.571428571,0.612244898,0,0,0
194,0.571428571,0.632653061,0,0,0
194,0.571428571,0.653061224,0,0,0
194,0.571428571,0.673469388,0,0,0
194,0.571428571,0.693877551,0,0,0
194,0.571428571,0.714285714,0,0,0
194,0.571428571,0.734693878,0,0,0
194,0.571428571,0.755102041,0,0,0
194,0.571428571,0.775510204,0,0,0
194,0.571428571,0.795918367,0,0,0
194,0.571428571,0.816326531,0,0,0
194,0.571428571,0.836734694,0,0,0
194,0.571428571,0.857142857,0,0,0
194,0.571428571,0.87755102,0,0,0
194,0.571428571,0.897959184,0,0,0
194,0.571428571,0.918367347,0,0,0
194,0.571428571,0.93877551,0,0,0
194,0.571428571,0.959183673,0,0,0
194,0.571428571,0.979591837,0,0,0
194,0.571428571,1,0,0,0
194,0.591836735,0,0,0,0
194,0.591836735,0.020408163,0,0,0
194,0.591836735,0.040816327,0,0,0
194,0.591836735,0.06122449,0,0,0
194,0.591836735,0.081632653,0,0,0
194,0.591836735,0.102040816,0,0,0
194,0.591836735,0.12244898,0,0,0
194,0.591836735,0.142857143,0,0,0
194,0.591836735,0.163265306,0,0,0
194,0.591836735,0.183673469,0,0,0
194,0.591836735,0.204081633,0,0,0
194,0.591836735,0.224489796,0,0,0
194,0.591836735,0.244897959,0,0,0
194,0.591836735,0.265306122,0,0,0
194,0.591836735,0.285714286,0,0,0
194,0.591836735,0.306122449,0,0,0
194,0.591836735,0.326530612,0,0,0
194,0.591836735,0.346938776,0,0,0
194,0.591836735,0.367346939,0,0,0
194,0.591836735,0.387755102,0,0,0
194,0.591836735,0.408163265,0,0,0
194,0.591836735,0.428571429,0,0,0
194,0.591836735,0.448979592,0,0,0
194,0.591836735,0.469387755,0,0,0
194,0.591836735,0.489795918,0,0,0
194,0.591836735,0.510204082,0,0,0
194,0.591836735,0.530612245,0,0,0
194,0.591836735,0.551020408,0,0,0
194,0.591836735,0.571428571,0,0,0
194,0.591836735,0.591836735,0,0,0
194,0.591836735,0.612244898,0,0,0
194,0.591836735,0.632653061,0,0,0
194,0.591836735,0.653061224,0,0,0
194,0.591836735,0.673469388,0,0,0
194,0.591836735,0.693877551,0,0,0
194,0.591836735,0.714285714,0,0,0
194,0.591836735,0.734693878,0,0,0
194,0.591836735,0.755102041,0,0,0
194,0.591836735,0.775510204,0,0,0
194,0.591836735,0.795918367,0,0,0
194,0.591836735,0.816326531,0,0,0
194,0.591836735,0.836734694,0,0,0
194,0.591836735,0.857142857,0,0,0
194,0.591836735,0.87755102,0,0,0
194,0.591836735,0.897959184,0,0,0
194,0.591836735,0.918367347,0,0,0
194,0.591836735,0.93877551,0,0,0
194,0.591836735,0.959183673,0,0,0
194,0.591836735,0.979591837,0,0,0
194,0.591836735,1,0,0,0
194,0.612244898,0,0,0,0
194,0.612244898,0.020408163,0,0,0
194,0.612244898,0.040816327,0,0,0
194,0.612244898,0.06122449,0,0,0
194,0.612244898,0.081632653,0,0,0
194,0.612244898,0.102040816,0,0,0
194,0.612244898,0.12244898,0,0,0
194,0.612244898,0.142857143,0,0,0
194,0.612244898,0.163265306,0,0,0
194,0.612244898,0.183673469,0,0,0
194,0.612244898,0.204081633,0,0,0
194,0.612244898,0.224489796,0,0,0
194,0.612244898,0.244897959,0,0,0
194,0.612244898,0.265306122,0,0,0
194,0.612244898,0.285714286,0,0,0
194,0.612244898,0.306122449,0,0,0
194,0.612244898,0.326530612,0,0,0
194,0.612244898,0.346938776,0,0,0
194,0.612244898,0.367346939,0,0,0
194,0.612244898,0.387755102,0,0,0
194,0.612244898,0.408163265,0,0,0
194,0.612244898,0.428571429,0,0,0
194,0.612244898,0.448979592,0,0,0
194,0.612244898,0.469387755,0,0,0
194,0.612244898,0.489795918,0,0,0
194,0.612244898,0.510204082,0,0,0
194,0.612244898,0.530612245,0,0,0
194,0.612244898,0.551020408,0,0,0
194,0.612244898,0.571428571,0,0,0
194,0.612244898,0.591836735,0,0,0
194,0.612244898,0.612244898,0,0,0
194,0.612244898,0.632653061,0,0,0
194,0.612244898,0.653061224,0,0,0
194,0.612244898,0.673469388,0,0,0
194,0.612244898,0.693877551,0,0,0
194,0.612244898,0.714285714,0,0,0
194,0.612244898,0.734693878,0,0,0
194,0.612244898,0.755102041,0,0,0
194,0.612244898,0.775510204,0,0,0
194,0.612244898,0.795918367,0,0,0
194,0.612244898,0.816326531,0,0,0
194,0.612244898,0.836734694,0,0,0
194,0.612244898,0.857142857,0,0,0
194,0.612244898,0.87755102,0,0,0
194,0.612244898,0.897959184,0,0,0
194,0.612244898,0.918367347,0,0,0
194,0.612244898,0.93877551,0,0,0
194,0.612244898,0.959183673,0,0,0
194,0.612244898,0.979591837,0,0,0
194,0.612244898,1,0,0,0
194,0.632653061,0,0,0,0
194,0.632653061,0.020408163,0,0,0
194,0.632653061,0.040816327,0,0,0
194,0.632653061,0.06122449,0,0,0
194,0.632653061,0.081632653,0,0,0
194,0.632653061,0.102040816,0,0,0
194,0.632653061,0.12244898,0,0,0
194,0.632653061,0.142857143,0,0,0
194,0.632653061,0.163265306,0,0,0
194,0.632653061,0.183673469,0,0,0
194,0.632653061,0.204081633,0,0,0
194,0.632653061,0.224489796,0,0,0
194,0.632653061,0.244897959,0,0,0
194,0.632653061,0.265306122,0,0,0
194,0.632653061,0.285714286,0,0,0
194,0.632653061,0.306122449,0,0,0
194,0.632653061,0.326530612,0,0,0
194,0.632653061,0.346938776,0,0,0
194,0.632653061,0.367346939,0,0,0
194,0.632653061,0.387755102,0,0,0
194,0.632653061,0.408163265,0,0,0
194,0.632653061,0.428571429,0,0,0
194,0.632653061,0.448979592,0,0,0
194,0.632653061,0.469387755,0,0,0
194,0.632653061,0.489795918,0,0,0
194,0.632653061,0.510204082,0,0,0
194,0.632653061,0.530612245,0,0,0
194,0.632653061,0.551020408,0,0,0
194,0.632653061,0.571428571,0,0,0
194,0.632653061,0.591836735,0,0,0
194,0.632653061,0.612244898,0,0,0
194,0.632653061,0.632653061,0,0,0
194,0.632653061,0.653061224,0,0,0
194,0.632653061,0.673469388,0,0,0
194,0.632653061,0.693877551,0,0,0
194,0.632653061,0.714285714,0,0,0
194,0.632653061,0.734693878,0,0,0
194,0.632653061,0.755102041,0,0,0
194,0.632653061,0.775510204,0,0,0
194,0.632653061,0.795918367,0,0,0
194,0.632653061,0.816326531,0,0,0
194,0.632653061,0.836734694,0,0,0
194,0.632653061,0.857142857,0,0,0
194,0.632653061,0.87755102,0,0,0
194,0.632653061,0.897959184,0,0,0
194,0.632653061,0.918367347,0,0,0
194,0.632653061,0.93877551,0,0,0
194,0.632653061,0.959183673,0,0,0
194,0.632653061,0.979591837,0,0,0
194,0.632653061,1,0,0,0
194,0.653061224,0,0,0,0
194,0.653061224,0.020408163,0,0,0
194,0.653061224,0.040816327,0,0,0
194,0.653061224,0.06122449,0,0,0
194,0.653061224,0.081632653,0,0,0
194,0.653061224,0.102040816,0,0,0
194,0.653061224,0.12244898,0,0,0
194,0.653061224,0.142857143,0,0,0
194,0.653061224,0.163265306,0,0,0
194,0.653061224,0.183673469,0,0,0
194,0.653061224,0.204081633,0,0,0
194,0.653061224,0.224489796,0,0,0
194,0.653061224,0.244897959,0,0,0
194,0.653061224,0.265306122,0,0,0
194,0.653061224,0.285714286,0,0,0
194,0.653061224,0.306122449,0,0,0
194,0.653061224,0.326530612,0,0,0
194,0.653061224,0.346938776,0,0,0
194,0.653061224,0.367346939,0,0,0
194,0.653061224,0.387755102,0,0,0
194,0.653061224,0.408163265,0,0,0
194,0.653061224,0.428571429,0,0,0
194,0.653061224,0.448979592,0,0,0
194,0.653061224,0.469387755,0,0,0
194,0.653061224,0.489795918,0,0,0
194,0.653061224,0.510204082,0,0,0
194,0.653061224,0.530612245,0,0,0
194,0.653061224,0.551020408,0,0,0
194,0.653061224,0.571428571,0,0,0
194,0.653061224,0.591836735,0,0,0
194,0.653061224,0.612244898,0,0,0
194,0.653061224,0.632653061,0,0,0
194,0.653061224,0.653061224,0,0,0
194,0.653061224,0.673469388,0,0,0
194,0.653061224,0.693877551,0,0,0
194,0.653061224,0.714285714,0,0,0
194,0.653061224,0.734693878,0,0,0
194,0.653061224,0.755102041,0,0,0
194,0.653061224,0.775510204,0,0,0
194,0.653061224,0.795918367,0,0,0
194,0.653061224,0.816326531,0,0,0
194,0.653061224,0.836734694,0,0,0
194,0.653061224,0.857142857,0,0,0
194,0.653061224,0.87755102,0,0,0
194,0.653061224,0.897959184,0,0,0
194,0.653061224,0.918367347,0,0,0
194,0.653061224,0.93877551,0,0,0
194,0.653061224,0.959183673,0,0,0
194,0.653061224,0.979591837,0,0,0
194,0.653061224,1,0,0,0
194,0.673469388,0,0,0,0
194,0.673469388,0.020408163,0,0,0
194,0.673469388,0.040816327,0,0,0
194,0.673469388,0.06122449,0,0,0
194,0.673469388,0.081632653,0,0,0
194,0.673469388,0.102040816,0,0,0
194,0.673469388,0.12244898,0,0,0
194,0.673469388,0.142857143,0,0,0
194,0.673469388,0.163265306,0,0,0
194,0.673469388,0.183673469,0,0,0
194,0.673469388,0.204081633,0,0,0
194,0.673469388,0.224489796,0,0,0
194,0.673469388,0.244897959,0,0,0
194,0.673469388,0.265306122,0,0,0
194,0.673469388,0.285714286,0,0,0
194,0.673469388,0.306122449,0,0,0
194,0.673469388,0.326530612,0,0,0
194,0.673469388,0.346938776,0,0,0
194,0.673469388,0.367346939,0,0,0
194,0.673469388,0.387755102,0,0,0
194,0.673469388,0.408163265,0,0,0
194,0.673469388,0.428571429,0,0,0
194,0.673469388,0.448979592,0,0,0
194,0.673469388,0.469387755,0,0,0
194,0.673469388,0.489795918,0,0,0
194,0.673469388,0.510204082,0,0,0
194,0.673469388,0.530612245,0,0,0
194,0.673469388,0.551020408,0,0,0
194,0.673469388,0.571428571,0,0,0
194,0.673469388,0.591836735,0,0,0
194,0.673469388,0.612244898,0,0,0
194,0.673469388,0.632653061,0,0,0
194,0.673469388,0.653061224,0,0,0
194,0.673469388,0.673469388,0,0,0
194,0.673469388,0.693877551,0,0,0
194,0.673469388,0.714285714,0,0,0
194,0.673469388,0.734693878,0,0,0
194,0.673469388,0.755102041,0,0,0
194,0.673469388,0.775510204,0,0,0
194,0.673469388,0.795918367,0,0,0
194,0.673469388,0.816326531,0,0,0
194,0.673469388,0.836734694,0,0,0
194,0.673469388,0.857142857,0,0,0
194,0.673469388,0.87755102,0,0,0
194,0.673469388,0.897959184,0,0,0
194,0.673469388,0.918367347,0,0,0
194,0.673469388,0.93877551,0,0,0
194,0.673469388,0.959183673,0,0,0
194,0.673469388,0.979591837,0,0,0
194,0.673469388,1,0,0,0
194,0.693877551,0,0,0,0
194,0.693877551,0.020408163,0,0,0
194,0.693877551,0.040816327,0,0,0
194,0.693877551,0.06122449,0,0,0
194,0.693877551,0.081632653,0,0,0
194,0.693877551,0.102040816,0,0,0
194,0.693877551,0.12244898,0,0,0
194,0.693877551,0.142857143,0,0,0
194,0.693877551,0.163265306,0,0,0
194,0.693877551,0.183673469,0,0,0
194,0.693877551,0.204081633,0,0,0
194,0.693877551,0.224489796,0,0,0
194,0.693877551,0.244897959,0,0,0
194,0.693877551,0.265306122,0,0,0
194,0.693877551,0.285714286,0,0,0
194,0.693877551,0.306122449,0,0,0
194,0.693877551,0.326530612,0,0,0
194,0.693877551,0.346938776,0,0,0
194,0.693877551,0.367346939,0,0,0
194,0.693877551,0.387755102,0,0,0
194,0.693877551,0.408163265,0,0,0
194,0.693877551,0.428571429,0,0,0
194,0.693877551,0.448979592,0,0,0
194,0.693877551,0.469387755,0,0,0
194,0.693877551,0.489795918,0,0,0
194,0.693877551,0.510204082,0,0,0
194,0.693877551,0.530612245,0,0,0
194,0.693877551,0.551020408,0,0,0
194,0.693877551,0.571428571,0,0,0
194,0.693877551,0.591836735,0,0,0
194,0.693877551,0.612244898,0,0,0
194,0.693877551,0.632653061,0,0,0
194,0.693877551,0.653061224,0,0,0
194,0.693877551,0.673469388,0,0,0
194,0.693877551,0.693877551,0,0,0
194,0.693877551,0.714285714,0,0,0
194,0.693877551,0.734693878,0,0,0
194,0.693877551,0.755102041,0,0,0
194,0.693877551,0.775510204,0,0,0
194,0.693877551,0.795918367,0,0,0
194,0.693877551,0.816326531,0,0,0
194,0.693877551,0.836734694,0,0,0
194,0.693877551,0.857142857,0,0,0
194,0.693877551,0.87755102,0,0,0
194,0.693877551,0.897959184,0,0,0
194,0.693877551,0.918367347,0,0,0
194,0.693877551,0.93877551,0,0,0
194,0.693877551,0.959183673,0,0,0
194,0.693877551,0.979591837,0,0,0
194,0.693877551,1,0,0,0
194,0.714285714,0,0,0,0
194,0.714285714,0.020408163,0,0,0
194,0.714285714,0.040816327,0,0,0
194,0.714285714,0.06122449,0,0,0
194,0.714285714,0.081632653,0,0,0
194,0.714285714,0.102040816,0,0,0
194,0.714285714,0.12244898,0,0,0
194,0.714285714,0.142857143,0,0,0
194,0.714285714,0.163265306,0,0,0
194,0.714285714,0.183673469,0,0,0
194,0.714285714,0.204081633,0,0,0
194,0.714285714,0.224489796,0,0,0
194,0.714285714,0.244897959,0,0,0
194,0.714285714,0.265306122,0,0,0
194,0.714285714,0.285714286,0,0,0
194,0.714285714,0.306122449,0,0,0
194,0.714285714,0.326530612,0,0,0
194,0.714285714,0.346938776,0,0,0
194,0.714285714,0.367346939,0,0,0
194,0.714285714,0.387755102,0,0,0
194,0.714285714,0.408163265,0,0,0
194,0.714285714,0.428571429,0,0,0
194,0.714285714,0.448979592,0,0,0
194,0.714285714,0.469387755,0,0,0
194,0.714285714,0.489795918,0,0,0
194,0.714285714,0.510204082,0,0,0
194,0.714285714,0.530612245,0,0,0
194,0.714285714,0.551020408,0,0,0
194,0.714285714,0.571428571,0,0,0
194,0.714285714,0.591836735,0,0,0
194,0.714285714,0.612244898,0,0,0
194,0.714285714,0.632653061,0,0,0
194,0.714285714,0.653061224,0,0,0
194,0.714285714,0.673469388,0,0,0
194,0.714285714,0.693877551,0,0,0
194,0.714285714,0.714285714,0,0,0
194,0.714285714,0.734693878,0,0,0
194,0.714285714,0.755102041,0,0,0
194,0.714285714,0.775510204,0,0,0
194,0.714285714,0.795918367,0,0,0
194,0.714285714,0.816326531,0,0,0
194,0.714285714,0.836734694,0,0,0
194,0.714285714,0.857142857,0,0,0
194,0.714285714,0.87755102,0,0,0
194,0.714285714,0.897959184,0,0,0
194,0.714285714,0.918367347,0,0,0
194,0.714285714,0.93877551,0,0,0
194,0.714285714,0.959183673,0,0,0
194,0.714285714,0.979591837,0,0,0
194,0.714285714,1,0,0,0
194,0.734693878,0,0,0,0
194,0.734693878,0.020408163,0,0,0
194,0.734693878,0.040816327,0,0,0
194,0.734693878,0.06122449,0,0,0
194,0.734693878,0.081632653,0,0,0
194,0.734693878,0.102040816,0,0,0
194,0.734693878,0.12244898,0,0,0
194,0.734693878,0.142857143,0,0,0
194,0.734693878,0.163265306,0,0,0
194,0.734693878,0.183673469,0,0,0
194,0.734693878,0.204081633,0,0,0
194,0.734693878,0.224489796,0,0,0
194,0.734693878,0.244897959,0,0,0
194,0.734693878,0.265306122,0,0,0
194,0.734693878,0.285714286,0,0,0
194,0.734693878,0.306122449,0,0,0
194,0.734693878,0.326530612,0,0,0
194,0.734693878,0.346938776,0,0,0
194,0.734693878,0.367346939,0,0,0
194,0.734693878,0.387755102,0,0,0
194,0.734693878,0.408163265,0,0,0
194,0.734693878,0.428571429,0,0,0
194,0.734693878,0.448979592,0,0,0
194,0.734693878,0.469387755,0,0,0
194,0.734693878,0.489795918,0,0,0
194,0.734693878,0.510204082,0,0,0
194,0.734693878,0.530612245,0,0,0
194,0.734693878,0.551020408,0,0,0
194,0.734693878,0.571428571,0,0,0
194,0.734693878,0.591836735,0,0,0
194,0.734693878,0.612244898,0,0,0
194,0.734693878,0.632653061,0,0,0
194,0.734693878,0.653061224,0,0,0
194,0.734693878,0.673469388,0,0,0
194,0.734693878,0.693877551,0,0,0
194,0.734693878,0.714285714,0,0,0
194,0.734693878,0.734693878,0,0,0
194,0.734693878,0.755102041,0,0,0
194,0.734693878,0.775510204,0,0,0
194,0.734693878,0.795918367,0,0,0
194,0.734693878,0.816326531,0,0,0
194,0.734693878,0.836734694,0,0,0
194,0.734693878,0.857142857,0,0,0
194,0.734693878,0.87755102,0,0,0
194,0.734693878,0.897959184,0,0,0
194,0.734693878,0.918367347,0,0,0
194,0.734693878,0.93877551,0,0,0
194,0.734693878,0.959183673,0,0,0
194,0.734693878,0.979591837,0,0,0
194,0.734693878,1,0,0,0
194,0.755102041,0,0,0,0
194,0.755102041,0.020408163,0,0,0
194,0.755102041,0.040816327,0,0,0
194,0.755102041,0.06122449,0,0,0
194,0.755102041,0.081632653,0,0,0
194,0.755102041,0.102040816,0,0,0
194,0.755102041,0.12244898,0,0,0
194,0.755102041,0.142857143,0,0,0
194,0.755102041,0.163265306,0,0,0
194,0.755102041,0.183673469,0,0,0
194,0.755102041,0.204081633,0,0,0
194,0.755102041,0.224489796,0,0,0
194,0.755102041,0.244897959,0,0,0
194,0.755102041,0.265306122,0,0,0
194,0.755102041,0.285714286,0,0,0
194,0.755102041,0.306122449,0,0,0
194,0.755102041,0.326530612,0,0,0
194,0.755102041,0.346938776,0,0,0
194,0.755102041,0.367346939,0,0,0
194,0.755102041,0.387755102,0,0,0
194,0.755102041,0.408163265,0,0,0
194,0.755102041,0.428571429,0,0,0
194,0.755102041,0.448979592,0,0,0
194,0.755102041,0.469387755,0,0,0
194,0.755102041,0.489795918,0,0,0
194,0.755102041,0.510204082,0,0,0
194,0.755102041,0.530612245,0,0,0
194,0.755102041,0.551020408,0,0,0
194,0.755102041,0.571428571,0,0,0
194,0.755102041,0.591836735,0,0,0
194,0.755102041,0.612244898,0,0,0
194,0.755102041,0.632653061,0,0,0
194,0.755102041,0.653061224,0,0,0
194,0.755102041,0.673469388,0,0,0
194,0.755102041,0.693877551,0,0,0
194,0.755102041,0.714285714,0,0,0
194,0.755102041,0.734693878,0,0,0
194,0.755102041,0.755102041,0,0,0
194,0.755102041,0.775510204,0,0,0
194,0.755102041,0.795918367,0,0,0
194,0.755102041,0.816326531,0,0,0
194,0.755102041,0.836734694,0,0,0
194,0.755102041,0.857142857,0,0,0
194,0.755102041,0.87755102,0,0,0
194,0.755102041,0.897959184,0,0,0
194,0.755102041,0.918367347,0,0,0
194,0.755102041,0.93877551,0,0,0
194,0.755102041,0.959183673,0,0,0
194,0.755102041,0.979591837,0,0,0
194,0.755102041,1,0,0,0
194,0.775510204,0,0,0,0
194,0.775510204,0.020408163,0,0,0
194,0.775510204,0.040816327,0,0,0
194,0.775510204,0.06122449,0,0,0
194,0.775510204,0.081632653,0,0,0
194,0.775510204,0.102040816,0,0,0
194,0.775510204,0.12244898,0,0,0
194,0.775510204,0.142857143,0,0,0
194,0.775510204,0.163265306,0,0,0
194,0.775510204,0.183673469,0,0,0
194,0.775510204,0.204081633,0,0,0
194,0.775510204,0.224489796,0,0,0
194,0.775510204,0.244897959,0,0,0
194,0.775510204,0.265306122,0,0,0
194,0.775510204,0.285714286,0,0,0
194,0.775510204,0.306122449,0,0,0
194,0.775510204,0.326530612,0,0,0
194,0.775510204,0.346938776,0,0,0
194,0.775510204,0.367346939,0,0,0
194,0.775510204,0.387755102,0,0,0
194,0.775510204,0.408163265,0,0,0
194,0.775510204,0.428571429,0,0,0
194,0.775510204,0.448979592,0,0,0
194,0.775510204,0.469387755,0,0,0
194,0.775510204,0.489795918,0,0,0
194,0.775510204,0.510204082,0,0,0
194,0.775510204,0.530612245,0,0,0
194,0.775510204,0.551020408,0,0,0
194,0.775510204,0.571428571,0,0,0
194,0.775510204,0.591836735,0,0,0
194,0.775510204,0.612244898,0,0,0
194,0.775510204,0.632653061,0,0,0
194,0.775510204,0.653061224,0,0,0
194,0.775510204,0.673469388,0,0,0
194,0.775510204,0.693877551,0,0,0
194,0.775510204,0.714285714,0,0,0
194,0.775510204,0.734693878,0,0,0
194,0.775510204,0.755102041,0,0,0
194,0.775510204,0.775510204,0,0,0
194,0.775510204,0.795918367,0,0,0
194,0.775510204,0.816326531,0,0,0
194,0.775510204,0.836734694,0,0,0
194,0.775510204,0.857142857,0,0,0
194,0.775510204,0.87755102,0,0,0
194,0.775510204,0.897959184,0,0,0
194,0.775510204,0.918367347,0,0,0
194,0.775510204,0.93877551,0,0,0
194,0.775510204,0.959183673,0,0,0
194,0.775510204,0.979591837,0,0,0
194,0.775510204,1,0,0,0
194,0.795918367,0,0,0,0
194,0.795918367,0.020408163,0,0,0
194,0.795918367,0.040816327,0,0,0
194,0.795918367,0.06122449,0,0,0
194,0.795918367,0.081632653,0,0,0
194,0.795918367,0.102040816,0,0,0
194,0.795918367,0.12244898,0,0,0
194,0.795918367,0.142857143,0,0,0
194,0.795918367,0.163265306,0,0,0
194,0.795918367,0.183673469,0,0,0
194,0.795918367,0.204081633,0,0,0
194,0.795918367,0.224489796,0,0,0
194,0.795918367,0.244897959,0,0,0
194,0.795918367,0.265306122,0,0,0
194,0.795918367,0.285714286,0,0,0
194,0.795918367,0.306122449,0,0,0
194,0.795918367,0.326530612,0,0,0
194,0.795918367,0.346938776,0,0,0
194,0.795918367,0.367346939,0,0,0
194,0.795918367,0.387755102,0,0,0
194,0.795918367,0.408163265,0,0,0
194,0.795918367,0.428571429,0,0,0
194,0.795918367,0.448979592,0,0,0
194,0.795918367,0.469387755,0,0,0
194,0.795918367,0.489795918,0,0,0
194,0.795918367,0.510204082,0,0,0
194,0.795918367,0.530612245,0,0,0
194,0.795918367,0.551020408,0,0,0
194,0.795918367,0.571428571,0,0,0
194,0.795918367,0.591836735,0,0,0
194,0.795918367,0.612244898,0,0,0
194,0.795918367,0.632653061,0,0,0
194,0.795918367,0.653061224,0,0,0
194,0.795918367,0.673469388,0,0,0
194,0.795918367,0.693877551,0,0,0
194,0.795918367,0.714285714,0,0,0
194,0.795918367,0.734693878,0,0,0
194,0.795918367,0.755102041,0,0,0
194,0.795918367,0.775510204,0,0,0
194,0.795918367,0.795918367,0,0,0
194,0.795918367,0.816326531,0,0,0
194,0.795918367,0.836734694,0,0,0
194,0.795918367,0.857142857,0,0,0
194,0.795918367,0.87755102,0,0,0
194,0.795918367,0.897959184,0,0,0
194,0.795918367,0.918367347,0,0,0
194,0.795918367,0.93877551,0,0,0
194,0.795918367,0.959183673,0,0,0
194,0.795918367,0.979591837,0,0,0
194,0.795918367,1,0,0,0
194,0.816326531,0,0,0,0
194,0.816326531,0.020408163,0,0,0
194,0.816326531,0.040816327,0,0,0
194,0.816326531,0.06122449,0,0,0
194,0.816326531,0.081632653,0,0,0
194,0.816326531,0.102040816,0,0,0
194,0.816326531,0.12244898,0,0,0
194,0.816326531,0.142857143,0,0,0
194,0.816326531,0.163265306,0,0,0
194,0.816326531,0.183673469,0,0,0
194,0.816326531,0.204081633,0,0,0
194,0.816326531,0.224489796,0,0,0
194,0.816326531,0.244897959,0,0,0
194,0.816326531,0.265306122,0,0,0
194,0.816326531,0.285714286,0,0,0
194,0.816326531,0.306122449,0,0,0
194,0.816326531,0.326530612,0,0,0
194,0.816326531,0.346938776,0,0,0
194,0.816326531,0.367346939,0,0,0
194,0.816326531,0.387755102,0,0,0
194,0.816326531,0.408163265,0,0,0
194,0.816326531,0.428571429,0,0,0
194,0.816326531,0.448979592,0,0,0
